trip_id,start_time,end_time,headway_secs,exact_times
000000000000000000e7,000000000000000000ki,0000000000000000000q,292,0
0000000000000000003k,000000000000000000qj,000000000000000000cb,1074,0
00000000000000000424,0000000000000000000t,000000000000000000rx,217,0
0000000000000000003f,000000000000000000of,000000000000000000tj,976,0
0000000000000000031p,0000000000000000000v,000000000000000000e3,696,0
0000000000000000026m,0000000000000000007c,000000000000000000cc,479,0
000000000000000003cm,000000000000000000ap,000000000000000000c3,891,0
000000000000000004mr,000000000000000000ht,000000000000000000cx,504,0
00000000000000000318,00000000000000000093,00000000000000000048,532,0
000000000000000001er,0000000000000000008s,000000000000000000dj,251,0
0000000000000000044e,000000000000000000qf,000000000000000000cz,1017,0
000000000000000003tt,0000000000000000003s,000000000000000000ui,753,0
000000000000000001xc,00000000000000000023,000000000000000000g5,952,0
000000000000000001xg,000000000000000000ot,000000000000000000t3,1081,0
000000000000000004y9,000000000000000000e7,0000000000000000007o,399,0
000000000000000001i9,0000000000000000003k,0000000000000000002c,829,0
000000000000000003z2,0000000000000000003f,00000000000000000022,910,0
000000000000000002t4,000000000000000000gq,000000000000000000qh,998,0
000000000000000003k5,00000000000000000018,000000000000000000kj,259,0
000000000000000001iy,0000000000000000009v,000000000000000000ic,216,0
000000000000000000gq,000000000000000000pv,000000000000000000dq,1116,0
0000000000000000048p,000000000000000000nu,00000000000000000053,300,0
0000000000000000035v,000000000000000000gb,000000000000000000ly,273,0
000000000000000001ah,00000000000000000092,0000000000000000009g,580,0
0000000000000000039t,000000000000000000sj,0000000000000000001a,490,0
00000000000000000018,000000000000000000fb,0000000000000000000e,877,0
00000000000000000204,000000000000000000gd,000000000000000000my,383,0
000000000000000002cz,000000000000000000ca,000000000000000000p1,413,0
0000000000000000009v,000000000000000000bk,000000000000000000ox,184,0
000000000000000000pv,0000000000000000009t,0000000000000000007l,284,0
000000000000000003ry,000000000000000000ml,000000000000000000oc,866,0
0000000000000000035w,0000000000000000003z,000000000000000000rw,863,0
000000000000000001c4,000000000000000000ek,0000000000000000008w,785,0
000000000000000001mu,000000000000000000ov,000000000000000000nk,775,0
000000000000000003ri,000000000000000000nf,000000000000000000so,515,0
000000000000000000nu,0000000000000000005v,000000000000000000ni,818,0
000000000000000000gb,000000000000000000f0,00000000000000000032,624,0
000000000000000003k4,000000000000000000ej,0000000000000000006r,625,0
000000000000000001hb,000000000000000000n8,000000000000000000mn,651,0
000000000000000002fc,0000000000000000005y,000000000000000000uh,318,0
00000000000000000456,000000000000000000a2,00000000000000000097,741,0
000000000000000002w9,000000000000000000kz,000000000000000000nz,640,0
000000000000000000zd,000000000000000000jf,000000000000000000oi,1041,0
000000000000000003wi,000000000000000000cu,00000000000000000042,368,0
000000000000000003jd,000000000000000000fd,000000000000000000ei,1032,0
00000000000000000092,000000000000000000fp,000000000000000000ll,1002,0
0000000000000000033j,000000000000000000bb,000000000000000000fi,363,0
000000000000000004yz,000000000000000000lq,000000000000000000sw,902,0
000000000000000001uk,0000000000000000006m,0000000000000000004s,790,0
000000000000000000z6,0000000000000000002i,0000000000000000003x,905,0
000000000000000003l1,000000000000000000kg,000000000000000000da,868,0
000000000000000002ze,00000000000000000068,000000000000000000oa,915,0
000000000000000003ze,0000000000000000005b,0000000000000000007e,1128,0
000000000000000003cs,000000000000000000pg,000000000000000000nb,612,0
000000000000000004wl,000000000000000000bu,000000000000000000df,313,0
000000000000000003pg,00000000000000000071,00000000000000000043,611,0
000000000000000002i0,00000000000000000025,0000000000000000008f,287,0
000000000000000000sj,0000000000000000000f,0000000000000000005l,944,0
000000000000000000fb,000000000000000000ol,000000000000000000ev,873,0
000000000000000001x4,000000000000000000dk,000000000000000000sp,1045,0
000000000000000003lt,000000000000000000gt,000000000000000000p5,472,0
0000000000000000049a,000000000000000000fq,000000000000000000k7,709,0
0000000000000000044a,000000000000000000dw,0000000000000000002f,817,0
000000000000000003n9,000000000000000000sm,000000000000000000n1,598,0
000000000000000004sw,000000000000000000k8,0000000000000000002l,958,0
000000000000000000gd,0000000000000000001z,000000000000000000m0,228,0
000000000000000003ne,000000000000000000ms,000000000000000000fj,419,0
000000000000000002sf,000000000000000000ph,000000000000000000r9,340,0
000000000000000002f6,000000000000000000mb,000000000000000000qc,304,0
000000000000000003vc,000000000000000000pt,000000000000000000bc,377,0
000000000000000004fh,000000000000000000i0,000000000000000000gj,257,0
000000000000000000ca,000000000000000000q9,00000000000000000069,773,0
000000000000000004og,000000000000000000qa,000000000000000000ik,463,0
0000000000000000033p,000000000000000000k3,000000000000000000ao,475,0
000000000000000000zo,000000000000000000gf,000000000000000000a9,787,0
000000000000000004ej,000000000000000000p6,000000000000000000fk,827,0
00000000000000000502,0000000000000000007x,000000000000000000pd,858,0
000000000000000001oc,0000000000000000004z,0000000000000000003o,655,0
0000000000000000047b,000000000000000000fe,000000000000000000tl,422,0
000000000000000000vx,000000000000000000ag,000000000000000000r6,418,0
00000000000000000464,000000000000000000iu,0000000000000000004e,314,0
000000000000000001cp,000000000000000000kr,0000000000000000001w,637,0
000000000000000002l9,000000000000000000m4,000000000000000000oe,963,0
000000000000000003vk,00000000000000000030,000000000000000000na,358,0
000000000000000004sl,000000000000000000sv,000000000000000000h2,772,0
000000000000000004vf,000000000000000000aw,0000000000000000001s,437,0
000000000000000001sm,000000000000000000mg,000000000000000000rh,808,0
000000000000000000vr,000000000000000000ix,0000000000000000008d,364,0
000000000000000004ms,00000000000000000047,0000000000000000000m,928,0
0000000000000000032v,000000000000000000ew,000000000000000000o2,457,0
0000000000000000043g,000000000000000000cd,000000000000000000tf,319,0
000000000000000002a3,0000000000000000006g,000000000000000000bx,767,0
0000000000000000039e,0000000000000000006w,0000000000000000004j,307,0
000000000000000000bk,00000000000000000035,000000000000000000hl,455,0
000000000000000003hu,000000000000000000mf,00000000000000000065,267,0
000000000000000004op,0000000000000000000i,000000000000000000hu,424,0
00000000000000000441,000000000000000000k6,000000000000000000u6,470,0
0000000000000000038i,000000000000000000nq,0000000000000000005s,657,0
00000000000000000250,0000000000000000009r,0000000000000000007a,474,0
000000000000000002ng,000000000000000000jb,000000000000000000q4,761,0
000000000000000001zs,000000000000000000r5,000000000000000000ju,435,0
000000000000000001tb,000000000000000000bz,0000000000000000007i,756,0
000000000000000002kv,000000000000000000ef,000000000000000000oj,1030,0
000000000000000001bz,000000000000000000go,000000000000000000bm,1091,0
000000000000000001en,000000000000000000o5,0000000000000000002z,659,0
0000000000000000013l,000000000000000000ob,00000000000000000051,526,0
0000000000000000033n,000000000000000000pj,000000000000000000io,1104,0
0000000000000000009t,000000000000000000sg,000000000000000000fx,997,0
000000000000000000ml,000000000000000000ae,000000000000000000r8,233,0
000000000000000004vw,000000000000000000rc,000000000000000000hh,549,0
000000000000000002kh,0000000000000000009s,000000000000000000l3,693,0
000000000000000004ue,000000000000000000ky,0000000000000000006f,401,0
0000000000000000003z,000000000000000000me,000000000000000000is,881,0
000000000000000000ek,00000000000000000003,000000000000000000gg,244,0
000000000000000000ov,0000000000000000004x,000000000000000000g4,835,0
0000000000000000024y,000000000000000000c4,000000000000000000h8,1066,0
000000000000000002k6,0000000000000000003d,000000000000000000av,1018,0
000000000000000004cd,000000000000000000p7,0000000000000000003b,779,0
000000000000000001g8,000000000000000000mt,00000000000000000019,619,0
000000000000000000nf,000000000000000000rr,000000000000000000a8,495,0
000000000000000001vk,0000000000000000002s,00000000000000000034,298,0
000000000000000002m6,0000000000000000005q,000000000000000000hj,221,0
000000000000000001sx,0000000000000000007d,000000000000000000cq,237,0
000000000000000003ue,0000000000000000009i,0000000000000000005x,653,0
000000000000000002vr,0000000000000000004k,000000000000000000pz,370,0
0000000000000000005v,000000000000000000dh,000000000000000000og,1084,0
000000000000000001vu,000000000000000000ia,000000000000000000oh,477,0
0000000000000000032k,000000000000000000kn,000000000000000000ua,839,0
000000000000000003lf,000000000000000000h9,0000000000000000006s,695,0
000000000000000003mc,00000000000000000059,000000000000000000em,453,0
0000000000000000013o,000000000000000000j2,000000000000000000s5,215,0
0000000000000000038k,000000000000000000ce,0000000000000000007v,1090,0
000000000000000004of,000000000000000000q2,0000000000000000006y,633,0
000000000000000000f0,000000000000000000kp,000000000000000000eb,859,0
000000000000000001f3,00000000000000000091,000000000000000000a4,681,0
000000000000000004gv,000000000000000000eu,000000000000000000nr,1098,0
0000000000000000013r,0000000000000000001l,000000000000000000be,841,0
000000000000000003dh,000000000000000000ba,000000000000000000ex,213,0
000000000000000001d2,000000000000000000et,000000000000000000m2,1038,0
0000000000000000036k,000000000000000000c2,00000000000000000090,290,0
000000000000000002fg,000000000000000000mh,000000000000000000d5,1022,0
000000000000000004bq,000000000000000000l9,000000000000000000m1,883,0
000000000000000000ej,000000000000000000n6,000000000000000000cl,296,0
000000000000000000n8,000000000000000000k0,000000000000000000jc,903,0
00000000000000000297,000000000000000000t6,000000000000000000ss,816,0
000000000000000001sy,000000000000000000ct,000000000000000000u2,572,0
00000000000000000287,0000000000000000002h,000000000000000000s7,282,0
0000000000000000005y,000000000000000000kq,000000000000000000ko,814,0
0000000000000000020r,00000000000000000072,0000000000000000007p,520,0
000000000000000003eo,000000000000000000pp,00000000000000000058,948,0
000000000000000000a2,000000000000000000pw,000000000000000000u5,977,0
0000000000000000011c,000000000000000000h4,0000000000000000009f,722,0
0000000000000000040b,000000000000000000l7,000000000000000000b2,305,0
000000000000000004uv,0000000000000000003v,0000000000000000001i,403,0
000000000000000000vu,000000000000000000n2,000000000000000000t9,933,0
000000000000000004yw,0000000000000000003c,000000000000000000hw,587,0
000000000000000001ig,000000000000000000fz,0000000000000000005g,672,0
000000000000000004aj,0000000000000000004v,000000000000000000b8,864,0
000000000000000000yy,0000000000000000008u,0000000000000000007g,811,0
0000000000000000037x,000000000000000000j1,00000000000000000038,442,0
000000000000000004nr,000000000000000000ar,000000000000000000hn,938,0
000000000000000004o8,000000000000000000g6,0000000000000000003g,717,0
000000000000000004s2,000000000000000000q7,000000000000000000tc,1025,0
0000000000000000040a,0000000000000000007z,000000000000000000m5,961,0
000000000000000004t8,000000000000000000gh,000000000000000000g2,306,0
000000000000000001st,000000000000000000fs,000000000000000000gz,429,0
0000000000000000048o,000000000000000000sa,00000000000000000009,600,0
00000000000000000348,0000000000000000000k,000000000000000000er,1010,0
000000000000000002ml,0000000000000000001h,000000000000000000a3,571,0
000000000000000000kz,000000000000000000ou,000000000000000000bv,256,0
000000000000000003hh,000000000000000000au,000000000000000000f4,1106,0
000000000000000004vl,0000000000000000002p,0000000000000000008c,1049,0
0000000000000000022g,000000000000000000fn,000000000000000000gp,576,0
000000000000000001z0,000000000000000000ja,000000000000000000h6,386,0
000000000000000000jf,000000000000000000pi,000000000000000000m3,491,0
000000000000000000xp,000000000000000000o0,000000000000000000hp,194,0
00000000000000000166,000000000000000000q5,000000000000000000e8,544,0
000000000000000000cu,000000000000000000g3,00000000000000000057,563,0
000000000000000003ok,000000000000000000sq,000000000000000000si,1057,0
0000000000000000011k,000000000000000000qs,000000000000000000do,784,0
000000000000000002by,000000000000000000lt,000000000000000000o7,749,0
000000000000000001pt,000000000000000000iq,000000000000000000ga,848,0
000000000000000000ww,00000000000000000045,0000000000000000004w,395,0
0000000000000000041l,0000000000000000001t,000000000000000000ah,725,0
000000000000000000w8,00000000000000000089,000000000000000000b7,224,0
000000000000000003yr,000000000000000000lw,000000000000000000fr,315,0
000000000000000002b3,000000000000000000ak,00000000000000000062,663,0
000000000000000004we,00000000000000000049,000000000000000000hm,630,0
000000000000000003dz,000000000000000000rz,0000000000000000001e,781,0
000000000000000003dq,000000000000000000p4,0000000000000000002v,671,0
000000000000000002de,000000000000000000ro,000000000000000000r3,838,0
000000000000000000yg,000000000000000000hq,0000000000000000004r,1028,0
000000000000000002ef,00000000000000000040,0000000000000000002a,1039,0
000000000000000002n3,000000000000000000pe,000000000000000000u1,316,0
000000000000000001eh,000000000000000000j6,00000000000000000095,689,0
000000000000000000fd,000000000000000000iy,000000000000000000fw,297,0
0000000000000000020e,0000000000000000005u,000000000000000000tt,195,0
000000000000000002td,000000000000000000dv,000000000000000000ng,570,0
000000000000000003yw,000000000000000000mu,0000000000000000009j,230,0
000000000000000002ja,00000000000000000055,00000000000000000067,471,0
000000000000000002vx,000000000000000000p8,000000000000000000jn,683,0
000000000000000000fp,000000000000000000rm,000000000000000000ns,1059,0
000000000000000002k2,000000000000000000b5,000000000000000000d1,836,0
0000000000000000045t,000000000000000000lf,000000000000000000la,1092,0
0000000000000000037q,0000000000000000004m,0000000000000000007f,685,0
000000000000000004ca,0000000000000000000o,000000000000000000l6,193,0
000000000000000001bb,000000000000000000nm,000000000000000000ij,518,0
000000000000000000bb,00000000000000000037,0000000000000000005n,896,0
00000000000000000333,0000000000000000000z,000000000000000000jt,634,0
000000000000000004gk,000000000000000000qw,00000000000000000061,885,0
000000000000000000lq,000000000000000000d0,000000000000000000qe,348,0
000000000000000004pq,0000000000000000003t,000000000000000000f2,512,0
0000000000000000006m,000000000000000000j8,000000000000000000bl,740,0
00000000000000000343,000000000000000000m8,000000000000000000fm,614,0
000000000000000004n2,0000000000000000007n,000000000000000000qg,365,0
000000000000000003j9,000000000000000000mq,000000000000000000a0,954,0
0000000000000000002i,0000000000000000009z,000000000000000000el,742,0
0000000000000000043i,000000000000000000cj,000000000000000000qi,666,0
000000000000000002dd,00000000000000000004,000000000000000000ow,708,0
000000000000000000wt,0000000000000000006k,000000000000000000nx,791,0
0000000000000000029h,000000000000000000q6,000000000000000000l8,931,0
0000000000000000029c,00000000000000000026,000000000000000000ad,535,0
00000000000000000215,000000000000000000a5,0000000000000000003j,329,0
0000000000000000041m,000000000000000000oy,000000000000000000cy,1027,0
000000000000000003kx,000000000000000000by,000000000000000000s4,1013,0
000000000000000002su,000000000000000000co,0000000000000000008k,649,0
0000000000000000033r,000000000000000000ih,000000000000000000bj,266,0
000000000000000003am,000000000000000000n0,0000000000000000001o,398,0
000000000000000001cr,00000000000000000070,0000000000000000004f,803,0
000000000000000002oj,0000000000000000004d,00000000000000000083,234,0
000000000000000003rp,0000000000000000000d,000000000000000000in,575,0
0000000000000000025k,000000000000000000lb,000000000000000000pb,360,0
000000000000000003k8,00000000000000000066,0000000000000000007w,824,0
000000000000000001nv,000000000000000000js,000000000000000000rt,780,0
000000000000000004vc,00000000000000000024,000000000000000000fv,645,0
000000000000000001np,000000000000000000f9,000000000000000000e5,721,0
00000000000000000474,000000000000000000sc,0000000000000000000a,1129,0
000000000000000000kg,0000000000000000003u,000000000000000000ge,638,0
000000000000000002mc,00000000000000000016,000000000000000000cf,989,0
00000000000000000068,000000000000000000mr,0000000000000000005f,1034,0
000000000000000002h5,000000000000000000qo,000000000000000000or,186,0
0000000000000000023h,00000000000000000011,000000000000000000h7,336,0
0000000000000000005b,00000000000000000096,000000000000000000ip,200,0
000000000000000000z2,000000000000000000k9,000000000000000000tv,700,0
000000000000000003eh,0000000000000000006v,0000000000000000009n,583,0
00000000000000000203,000000000000000000az,000000000000000000cr,568,0
000000000000000002bc,000000000000000000rl,000000000000000000pn,846,0
000000000000000004eb,0000000000000000004q,000000000000000000jw,343,0
000000000000000004my,0000000000000000000n,000000000000000000i5,382,0
000000000000000003cp,00000000000000000007,000000000000000000c0,387,0
000000000000000004ro,000000000000000000bh,000000000000000000hi,517,0
000000000000000003dc,000000000000000000c6,000000000000000000ed,870,0
000000000000000003dj,000000000000000000dy,000000000000000000de,967,0
000000000000000003jn,0000000000000000004g,0000000000000000009d,462,0
000000000000000000pg,000000000000000000bs,000000000000000000ne,449,0
0000000000000000033d,000000000000000000ec,000000000000000000re,1120,0
000000000000000004wy,000000000000000000br,000000000000000000ay,404,0
000000000000000004ar,000000000000000000lk,000000000000000000ff,959,0
000000000000000004o9,000000000000000000m6,000000000000000000gs,254,0
000000000000000000bu,0000000000000000001j,000000000000000000ta,1095,0
000000000000000003y8,000000000000000000l5,000000000000000000ez,763,0
000000000000000001fy,000000000000000000jj,0000000000000000005a,203,0
00000000000000000071,000000000000000000c9,000000000000000000ps,778,0
000000000000000003so,000000000000000000p9,000000000000000000rk,593,0
00000000000000000025,000000000000000000gr,000000000000000000kh,828,0
000000000000000003i7,00000000000000000021,000000000000000000ck,884,0
000000000000000002er,00000000000000000079,000000000000000000du,322,0
0000000000000000036r,0000000000000000007r,0000000000000000008v,845,0
000000000000000002qx,000000000000000000eg,00000000000000000020,317,0
000000000000000002c7,000000000000000000ib,000000000000000000cp,715,0
000000000000000002q5,0000000000000000002e,0000000000000000009l,973,0
000000000000000004z0,0000000000000000006n,0000000000000000009h,618,0
000000000000000004j9,000000000000000000c5,0000000000000000002x,469,0
000000000000000002q1,0000000000000000003p,000000000000000000bf,631,0
000000000000000004is,000000000000000000i7,000000000000000000cm,807,0
0000000000000000048u,000000000000000000ir,000000000000000000dt,338,0
000000000000000003e2,000000000000000000t1,000000000000000000mx,252,0
000000000000000003pu,000000000000000000pq,000000000000000000tx,1043,0
0000000000000000034y,000000000000000000lg,0000000000000000002b,420,0
000000000000000002yw,000000000000000000b0,000000000000000000ey,366,0
0000000000000000049e,000000000000000000d6,0000000000000000000c,980,0
000000000000000004au,0000000000000000005o,000000000000000000jo,800,0
000000000000000001cw,0000000000000000009a,000000000000000000bt,565,0
000000000000000002wq,0000000000000000005c,000000000000000000dg,1109,0
000000000000000001r8,000000000000000000pk,0000000000000000006i,1127,0
0000000000000000038h,0000000000000000007s,000000000000000000jd,586,0
000000000000000004cb,000000000000000000km,000000000000000000uf,646,0
000000000000000001cy,000000000000000000p3,0000000000000000009m,188,0
00000000000000000300,0000000000000000001u,000000000000000000b4,388,0
000000000000000003lk,000000000000000000he,000000000000000000mw,543,0
000000000000000003uj,000000000000000000dl,000000000000000000tg,537,0
0000000000000000033y,000000000000000000sb,000000000000000000i8,381,0
000000000000000004di,00000000000000000027,000000000000000000bd,361,0
000000000000000003bf,0000000000000000000y,000000000000000000l0,850,0
000000000000000002oa,000000000000000000c7,00000000000000000002,447,0
000000000000000003cy,000000000000000000bn,0000000000000000003a,1068,0
000000000000000004do,000000000000000000if,000000000000000000d3,1070,0
000000000000000003l9,000000000000000000sk,000000000000000000ry,1122,0
000000000000000003ci,000000000000000000gy,00000000000000000013,456,0
000000000000000004g7,0000000000000000008j,000000000000000000ch,293,0
0000000000000000000f,0000000000000000000w,000000000000000000ii,1100,0
000000000000000000ol,000000000000000000rb,000000000000000000td,893,0
000000000000000001ok,000000000000000000hc,0000000000000000005z,556,0
000000000000000002iy,000000000000000000hd,0000000000000000006c,875,0
000000000000000002c9,000000000000000000pa,000000000000000000lz,1097,0
000000000000000000dk,0000000000000000000b,000000000000000000bi,815,0
000000000000000003qn,000000000000000000i1,0000000000000000003i,546,0
000000000000000004gh,000000000000000000sh,00000000000000000033,615,0
000000000000000000gt,000000000000000000c1,0000000000000000009w,391,0
000000000000000004dm,000000000000000000lu,000000000000000000ri,621,0
000000000000000003hz,000000000000000000gn,00000000000000000012,547,0
00000000000000000434,000000000000000000mi,000000000000000000s8,641,0
000000000000000001qf,000000000000000000ha,000000000000000000j7,1067,0
000000000000000001wy,0000000000000000008x,000000000000000000kl,1044,0
000000000000000004w4,000000000000000000f3,000000000000000000e6,446,0
000000000000000002xl,0000000000000000002w,0000000000000000001x,1042,0
00000000000000000361,000000000000000000j9,0000000000000000000l,394,0
000000000000000001kb,000000000000000000nv,000000000000000000fg,699,0
000000000000000000t8,000000000000000000hy,000000000000000000nj,557,0
000000000000000001ka,0000000000000000003n,000000000000000000n7,901,0
000000000000000000fq,000000000000000000d2,000000000000000000dc,764,0
000000000000000002lp,000000000000000000gw,000000000000000000jg,229,0
000000000000000002gy,000000000000000000rn,0000000000000000004l,445,0
000000000000000002qi,0000000000000000009x,0000000000000000002d,1016,0
000000000000000003ur,000000000000000000t5,000000000000000000lp,727,0
000000000000000003h2,0000000000000000003r,000000000000000000k2,276,0
00000000000000000470,000000000000000000sn,00000000000000000063,658,0
000000000000000000dw,000000000000000000lv,0000000000000000006z,500,0
000000000000000001ug,0000000000000000005t,00000000000000000028,428,0
000000000000000000sm,0000000000000000009c,000000000000000000lr,574,0
000000000000000000k8,000000000000000000dm,0000000000000000005w,334,0
00000000000000000298,000000000000000000s2,000000000000000000n9,357,0
000000000000000001ul,000000000000000000im,00000000000000000076,746,0
0000000000000000010t,000000000000000000hr,000000000000000000jx,770,0
000000000000000001sw,0000000000000000009e,000000000000000000as,385,0
000000000000000004ks,00000000000000000088,000000000000000000b3,465,0
000000000000000003qr,00000000000000000082,000000000000000000id,527,0
000000000000000004n1,0000000000000000008m,000000000000000000fh,1130,0
000000000000000003hm,000000000000000000kc,000000000000000000f7,664,0
0000000000000000001z,000000000000000000je,000000000000000000qb,656,0
0000000000000000038d,00000000000000000054,000000000000000000gk,448,0
000000000000000001bi,000000000000000000nl,00000000000000000078,1094,0
000000000000000000ms,0000000000000000001k,00000000000000000017,737,0
000000000000000001vd,000000000000000000ku,000000000000000000j5,536,0
000000000000000002ap,0000000000000000006d,000000000000000000hb,355,0
0000000000000000049g,000000000000000000qq,000000000000000000h0,694,0
000000000000000004e4,000000000000000000c8,000000000000000000r1,427,0
000000000000000004bh,000000000000000000ft,000000000000000000ru,548,0
000000000000000001od,000000000000000000r0,000000000000000000cv,667,0
000000000000000004xg,000000000000000000f5,000000000000000000g0,734,0
000000000000000000tu,0000000000000000003e,000000000000000000aq,458,0
000000000000000002kc,0000000000000000007b,000000000000000000nc,345,0
000000000000000004m7,0000000000000000003h,0000000000000000005i,434,0
0000000000000000024g,000000000000000000gm,000000000000000000nh,730,0
000000000000000001qo,00000000000000000052,000000000000000000kk,354,0
000000000000000002bp,000000000000000000kb,000000000000000000k5,668,0
000000000000000000ph,000000000000000000g8,0000000000000000006l,760,0
00000000000000000350,0000000000000000005p,000000000000000000lj,768,0
000000000000000000mb,000000000000000000n3,0000000000000000002u,333,0
000000000000000002je,000000000000000000j4,000000000000000000mp,690,0
0000000000000000032h,000000000000000000fo,000000000000000000ig,323,0
000000000000000003gi,000000000000000000s9,0000000000000000004n,871,0
000000000000000003a8,000000000000000000b1,000000000000000000pl,993,0
000000000000000000pt,000000000000000000rj,0000000000000000002o,872,0
000000000000000003oo,0000000000000000004i,000000000000000000cs,1019,0
00000000000000000184,000000000000000000ke,0000000000000000003w,805,0
000000000000000002st,000000000000000000gc,000000000000000000ab,286,0
00000000000000000324,000000000000000000mj,000000000000000000f8,918,0
000000000000000002v7,000000000000000000mc,000000000000000000qm,197,0
0000000000000000027r,0000000000000000009o,000000000000000000iv,622,0
000000000000000000i0,000000000000000000ee,0000000000000000000x,573,0
00000000000000000369,000000000000000000f1,000000000000000000jh,308,0
000000000000000001xf,000000000000000000ac,0000000000000000008p,481,0
0000000000000000029k,0000000000000000002m,000000000000000000q1,943,0
000000000000000002e9,000000000000000000qz,000000000000000000ra,847,0
000000000000000002d9,0000000000000000005j,000000000000000000uk,369,0
000000000000000000q9,0000000000000000000r,0000000000000000000h,1058,0
000000000000000004ew,000000000000000000jz,000000000000000000rv,810,0
000000000000000004q2,0000000000000000008y,000000000000000000sy,416,0
000000000000000000qa,0000000000000000002q,000000000000000000ea,262,0
000000000000000004gj,000000000000000000p0,0000000000000000008h,294,0
000000000000000000k3,000000000000000000jp,000000000000000000qr,1126,0
00000000000000000211,000000000000000000h5,0000000000000000000g,560,0
000000000000000003v2,0000000000000000005m,000000000000000000q8,979,0
000000000000000003z3,0000000000000000003q,0000000000000000008o,774,0
000000000000000002ur,000000000000000000fl,000000000000000000sz,489,0
00000000000000000491,0000000000000000001m,000000000000000000cn,201,0
000000000000000003pj,0000000000000000001q,000000000000000000ax,726,0
000000000000000002mx,000000000000000000nt,000000000000000000tr,250,0
0000000000000000014n,000000000000000000eo,000000000000000000b9,991,0
000000000000000004tx,000000000000000000le,0000000000000000008n,1086,0
000000000000000004t6,00000000000000000081,000000000000000000lm,529,0
0000000000000000045e,000000000000000000i6,000000000000000000hf,1007,0
000000000000000004cl,000000000000000000hz,000000000000000000th,493,0
000000000000000001tc,000000000000000000hk,000000000000000000l2,246,0
00000000000000000182,0000000000000000007k,000000000000000000s0,887,0
000000000000000002pj,00000000000000000046,000000000000000000hg,400,0
000000000000000002i4,0000000000000000008l,0000000000000000001g,855,0
000000000000000000z3,000000000000000000se,000000000000000000om,577,0
000000000000000003g4,00000000000000000074,0000000000000000008z,412,0
000000000000000002na,000000000000000000e9,000000000000000000s6,617,0
000000000000000001py,0000000000000000006u,000000000000000000oo,443,0
00000000000000000153,000000000000000000it,000000000000000000o6,964,0
000000000000000003pd,00000000000000000085,000000000000000000pu,384,0
000000000000000002d3,000000000000000000rf,0000000000000000006j,439,0
000000000000000000gf,0000000000000000002g,0000000000000000008g,860,0
000000000000000003qo,000000000000000000jq,000000000000000000r2,707,0
000000000000000004i4,000000000000000000kd,000000000000000000py,765,0
0000000000000000035i,00000000000000000031,000000000000000000r7,255,0
000000000000000000p6,000000000000000000i4,000000000000000000fc,1121,0
000000000000000002mz,0000000000000000008t,0000000000000000004o,430,0
0000000000000000017x,000000000000000000sl,000000000000000000md,626,0
000000000000000002hc,000000000000000000il,0000000000000000006t,677,0
000000000000000002o1,0000000000000000000p,000000000000000000l1,994,0
000000000000000002y7,000000000000000000ok,000000000000000000qn,539,0
00000000000000000463,000000000000000000on,000000000000000000j3,433,0
000000000000000003ma,000000000000000000m9,000000000000000000e1,704,0
000000000000000003g9,00000000000000000015,0000000000000000009b,687,0
000000000000000002vh,000000000000000000gx,0000000000000000004p,245,0
00000000000000000195,000000000000000000n4,00000000000000000044,861,0
000000000000000004hg,000000000000000000i3,00000000000000000041,733,0
00000000000000000226,000000000000000000jm,0000000000000000004b,432,0
000000000000000001tq,0000000000000000007y,000000000000000000hv,678,0
0000000000000000007x,000000000000000000t4,000000000000000000rg,1020,0
0000000000000000012o,000000000000000000bq,000000000000000000a6,831,0
000000000000000001lk,000000000000000000t2,0000000000000000009p,962,0
000000000000000001o4,000000000000000000bw,000000000000000000g1,332,0
000000000000000002ih,000000000000000000k4,000000000000000000lx,1105,0
000000000000000001ke,000000000000000000an,000000000000000000iw,1023,0
0000000000000000015c,000000000000000000al,0000000000000000002k,909,0
000000000000000004pp,000000000000000000rd,0000000000000000000s,972,0
0000000000000000004z,000000000000000000po,000000000000000000af,592,0
000000000000000000fe,000000000000000000d7,000000000000000000f6,802,0
00000000000000000221,0000000000000000007j,000000000000000000ub,208,0
000000000000000000ag,0000000000000000007t,000000000000000000hs,908,0
000000000000000001oa,000000000000000000ln,000000000000000000h3,946,0
000000000000000000iu,000000000000000000mm,000000000000000000dd,925,0
000000000000000002zw,000000000000000000d8,00000000000000000064,379,0
000000000000000000kr,00000000000000000050,000000000000000000di,309,0
0000000000000000034d,000000000000000000h1,000000000000000000g7,507,0
000000000000000000m4,000000000000000000d9,000000000000000000tn,610,0
000000000000000001rj,000000000000000000o9,0000000000000000001p,261,0
000000000000000003qi,000000000000000000cg,000000000000000000ie,268,0
0000000000000000048a,000000000000000000am,000000000000000000uj,450,0
000000000000000002ha,000000000000000000no,0000000000000000008b,1080,0
00000000000000000030,0000000000000000006h,0000000000000000002j,373,0
000000000000000004x0,000000000000000000e2,000000000000000000np,487,0
000000000000000004e1,0000000000000000004a,00000000000000000084,1099,0
0000000000000000046k,000000000000000000rp,000000000000000000mz,867,0
000000000000000002y9,000000000000000000st,000000000000000000t0,889,0
0000000000000000049d,0000000000000000000u,0000000000000000009k,452,0
00000000000000000497,000000000000000000r4,0000000000000000007u,189,0
000000000000000003zd,000000000000000000g9,000000000000000000qk,414,0
000000000000000003b5,000000000000000000o1,000000000000000000es,210,0
0000000000000000027w,000000000000000000rs,000000000000000000gl,960,0
