trip_id,start_time,end_time,headway_secs,exact_times
000000000000000000yr,0000000000000000007l,0000000000000000004q,473,0
000000000000000001au,0000000000000000000z,000000000000000000ao,484,0
000000000000000000bq,0000000000000000000x,0000000000000000007j,415,0
000000000000000001mv,00000000000000000032,0000000000000000006u,236,0
000000000000000000u0,00000000000000000038,0000000000000000009i,438,0
0000000000000000017r,000000000000000000aw,0000000000000000003n,342,0
000000000000000000xh,0000000000000000002u,000000000000000000aj,356,0
000000000000000000t2,0000000000000000009g,0000000000000000001r,545,0
000000000000000001ag,0000000000000000003h,0000000000000000005u,198,0
000000000000000000bw,00000000000000000067,000000000000000000bj,240,0
000000000000000000k4,000000000000000000bb,00000000000000000012,380,0
000000000000000000an,0000000000000000007a,0000000000000000005i,335,0
000000000000000001zr,0000000000000000003i,0000000000000000002v,182,0
000000000000000001ro,0000000000000000006x,00000000000000000007,232,0
000000000000000000v3,000000000000000000bo,00000000000000000052,523,0
000000000000000001xw,000000000000000000av,0000000000000000008e,499,0
000000000000000001lj,00000000000000000024,0000000000000000009a,402,0
000000000000000001mh,000000000000000000b0,0000000000000000000m,249,0
000000000000000001u5,0000000000000000005q,00000000000000000069,410,0
000000000000000000al,0000000000000000008n,00000000000000000095,274,0
000000000000000001wh,0000000000000000000e,000000000000000000bs,541,0
000000000000000000rd,000000000000000000a4,0000000000000000001w,485,0
0000000000000000015y,000000000000000000an,0000000000000000005f,524,0
0000000000000000012u,0000000000000000005z,0000000000000000000p,396,0
000000000000000001ve,00000000000000000018,00000000000000000094,326,0
000000000000000000po,0000000000000000003r,0000000000000000004p,389,0
000000000000000001ts,0000000000000000003s,0000000000000000009y,204,0
000000000000000000d7,00000000000000000039,0000000000000000006b,260,0
000000000000000001sg,0000000000000000000f,0000000000000000002c,242,0
0000000000000000007j,000000000000000000au,0000000000000000004m,519,0
000000000000000001ww,0000000000000000001e,0000000000000000007s,301,0
000000000000000000uq,00000000000000000083,00000000000000000061,299,0
0000000000000000007t,0000000000000000000d,000000000000000000ar,247,0
000000000000000000ve,0000000000000000009e,0000000000000000007t,269,0
000000000000000000ln,0000000000000000004o,0000000000000000006r,476,0
000000000000000000yl,00000000000000000098,0000000000000000007c,494,0
000000000000000000mm,00000000000000000055,00000000000000000017,272,0
00000000000000000175,0000000000000000009v,00000000000000000031,554,0
0000000000000000017g,00000000000000000045,0000000000000000000r,302,0
000000000000000001ph,0000000000000000002e,0000000000000000002i,325,0
000000000000000000d8,00000000000000000062,0000000000000000008y,327,0
000000000000000001k5,0000000000000000001i,0000000000000000008c,468,0
00000000000000000050,000000000000000000az,0000000000000000006d,353,0
000000000000000000h1,00000000000000000050,000000000000000000bv,212,0
000000000000000001tm,00000000000000000006,00000000000000000003,239,0
000000000000000000d9,0000000000000000004c,00000000000000000026,275,0
000000000000000000o9,0000000000000000000k,0000000000000000000a,235,0
0000000000000000014w,000000000000000000b7,00000000000000000078,238,0
000000000000000000cg,000000000000000000as,0000000000000000005e,498,0
000000000000000000am,0000000000000000004j,00000000000000000099,376,0
000000000000000001y4,0000000000000000005m,0000000000000000002t,231,0
0000000000000000012n,0000000000000000005r,0000000000000000009l,497,0
000000000000000001jx,0000000000000000009d,0000000000000000003x,350,0
000000000000000001td,0000000000000000007u,00000000000000000034,451,0
000000000000000001ew,0000000000000000007h,00000000000000000011,426,0
000000000000000000vj,00000000000000000068,0000000000000000008b,522,0
000000000000000001mj,00000000000000000022,00000000000000000090,311,0
000000000000000000no,0000000000000000000n,0000000000000000009s,559,0
0000000000000000006h,000000000000000000bh,0000000000000000001z,243,0
000000000000000000e2,0000000000000000003y,00000000000000000063,390,0
0000000000000000004a,0000000000000000003t,00000000000000000027,218,0
000000000000000001cj,00000000000000000081,00000000000000000010,378,0
000000000000000001bl,0000000000000000004e,0000000000000000003c,283,0
000000000000000000rp,00000000000000000020,0000000000000000002l,187,0
000000000000000000st,0000000000000000006o,000000000000000000b4,362,0
000000000000000000vp,00000000000000000056,0000000000000000008m,482,0
000000000000000000yn,000000000000000000ap,0000000000000000005n,514,0
00000000000000000111,000000000000000000ba,0000000000000000006h,202,0
0000000000000000011d,00000000000000000008,00000000000000000004,405,0
0000000000000000016f,0000000000000000005s,0000000000000000002w,509,0
0000000000000000000u,000000000000000000a3,0000000000000000009b,248,0
000000000000000001d6,0000000000000000009x,0000000000000000003u,375,0
000000000000000000r4,0000000000000000005l,00000000000000000058,205,0
0000000000000000016z,00000000000000000051,00000000000000000053,508,0
000000000000000000xm,0000000000000000007f,000000000000000000c0,349,0
00000000000000000119,0000000000000000007o,0000000000000000003p,538,0
000000000000000000g9,00000000000000000035,000000000000000000bz,407,0
000000000000000001mg,000000000000000000ag,0000000000000000002z,264,0
000000000000000000vg,000000000000000000a6,00000000000000000084,346,0
000000000000000000o1,0000000000000000005v,000000000000000000bm,460,0
000000000000000000rs,000000000000000000a7,0000000000000000001c,397,0
000000000000000001l8,0000000000000000007e,0000000000000000006n,461,0
0000000000000000014g,0000000000000000005y,0000000000000000004g,423,0
000000000000000001fl,000000000000000000ah,0000000000000000003g,444,0
000000000000000001k3,0000000000000000001d,0000000000000000005h,223,0
0000000000000000003y,0000000000000000007d,00000000000000000025,289,0
0000000000000000019k,0000000000000000002o,0000000000000000007v,207,0
000000000000000000sx,0000000000000000008w,00000000000000000087,270,0
00000000000000000129,0000000000000000006w,0000000000000000006q,502,0
000000000000000000wz,000000000000000000ay,0000000000000000006m,480,0
000000000000000001no,0000000000000000004a,0000000000000000003q,409,0
000000000000000001if,0000000000000000004x,0000000000000000004y,183,0
000000000000000001ey,0000000000000000005p,00000000000000000075,258,0
0000000000000000018m,0000000000000000007x,00000000000000000054,190,0
000000000000000001fm,0000000000000000009n,0000000000000000007p,440,0
00000000000000000100,0000000000000000007g,0000000000000000003v,374,0
000000000000000001gi,0000000000000000009w,0000000000000000003j,513,0
0000000000000000013t,0000000000000000004v,0000000000000000007n,281,0
000000000000000001q5,0000000000000000006v,0000000000000000002f,525,0
000000000000000001gk,000000000000000000a8,0000000000000000006s,321,0
00000000000000000173,0000000000000000007q,00000000000000000082,292,0
00000000000000000146,0000000000000000004l,00000000000000000086,217,0
00000000000000000005,00000000000000000072,00000000000000000073,479,0
00000000000000000087,0000000000000000004u,0000000000000000009m,504,0
000000000000000000s3,00000000000000000049,0000000000000000001h,532,0
000000000000000001xv,0000000000000000003z,000000000000000000a9,251,0
000000000000000001wd,0000000000000000002y,00000000000000000065,399,0
000000000000000000kt,0000000000000000000h,0000000000000000001s,259,0
000000000000000000z7,000000000000000000ax,000000000000000000c7,216,0
000000000000000001y6,0000000000000000003k,0000000000000000008r,300,0
000000000000000000wu,0000000000000000008d,0000000000000000003a,273,0
000000000000000001a9,00000000000000000059,00000000000000000015,490,0
000000000000000001ec,0000000000000000006k,0000000000000000001l,383,0
000000000000000000m7,0000000000000000002a,0000000000000000005a,413,0
0000000000000000018x,00000000000000000036,00000000000000000089,184,0
000000000000000000fu,000000000000000000ak,0000000000000000007l,284,0
000000000000000001pf,0000000000000000008l,0000000000000000000z,515,0
0000000000000000009y,0000000000000000000l,0000000000000000000x,318,0
000000000000000000us,0000000000000000001y,00000000000000000032,368,0
000000000000000000kw,0000000000000000009p,00000000000000000038,363,0
0000000000000000011o,0000000000000000008p,000000000000000000aw,313,0
0000000000000000015i,0000000000000000001u,0000000000000000002u,287,0
00000000000000000188,00000000000000000064,0000000000000000009g,472,0
000000000000000000ql,000000000000000000b1,0000000000000000003h,228,0
00000000000000000060,0000000000000000006g,00000000000000000067,419,0
00000000000000000123,0000000000000000007b,000000000000000000bb,340,0
000000000000000000n5,0000000000000000005o,0000000000000000007a,304,0
000000000000000000sr,00000000000000000077,0000000000000000003i,377,0
000000000000000000sf,00000000000000000023,0000000000000000006x,257,0
0000000000000000008r,0000000000000000006y,000000000000000000bo,463,0
0000000000000000006p,0000000000000000009z,000000000000000000av,475,0
000000000000000001bp,00000000000000000071,00000000000000000024,422,0
000000000000000000y9,0000000000000000001t,000000000000000000b0,418,0
000000000000000000vn,00000000000000000070,0000000000000000005q,314,0
000000000000000001lz,00000000000000000048,0000000000000000008n,358,0
000000000000000001yj,000000000000000000bg,0000000000000000000e,437,0
000000000000000001lq,0000000000000000000s,000000000000000000a4,364,0
000000000000000001xy,0000000000000000005j,000000000000000000an,457,0
000000000000000001zk,0000000000000000003l,0000000000000000005z,319,0
000000000000000001g7,00000000000000000093,00000000000000000018,307,0
000000000000000000ls,00000000000000000029,0000000000000000003r,455,0
000000000000000000bp,0000000000000000002g,0000000000000000003s,267,0
000000000000000000dp,0000000000000000007i,00000000000000000039,424,0
000000000000000000sd,0000000000000000005d,0000000000000000000f,470,0
0000000000000000005h,0000000000000000008j,000000000000000000au,474,0
0000000000000000018w,0000000000000000007k,0000000000000000001e,435,0
0000000000000000011u,00000000000000000009,00000000000000000083,526,0
0000000000000000008e,0000000000000000006i,0000000000000000000d,233,0
000000000000000000en,0000000000000000000u,0000000000000000009e,549,0
000000000000000000ts,0000000000000000002s,0000000000000000004o,401,0
000000000000000001rd,0000000000000000008f,00000000000000000098,244,0
000000000000000001e1,00000000000000000001,000000000000000000c2,495,0
0000000000000000015f,0000000000000000000q,00000000000000000055,298,0
000000000000000000oq,000000000000000000b5,0000000000000000009v,221,0
000000000000000001wr,0000000000000000009c,00000000000000000045,237,0
0000000000000000002n,00000000000000000033,0000000000000000002e,370,0
000000000000000000cw,000000000000000000aa,00000000000000000062,477,0
000000000000000001yk,00000000000000000037,0000000000000000001i,453,0
000000000000000000ds,0000000000000000001b,000000000000000000az,215,0
0000000000000000006a,0000000000000000005x,00000000000000000050,213,0
0000000000000000006x,0000000000000000008a,00000000000000000006,290,0
000000000000000001s8,0000000000000000004s,0000000000000000004c,296,0
000000000000000001vw,0000000000000000006l,0000000000000000000k,282,0
0000000000000000018u,00000000000000000030,000000000000000000b7,520,0
00000000000000000010,000000000000000000a0,000000000000000000as,305,0
000000000000000001n0,0000000000000000007r,0000000000000000004j,403,0
000000000000000000zf,0000000000000000005b,0000000000000000005m,442,0
0000000000000000014c,00000000000000000021,0000000000000000005r,306,0
000000000000000000od,0000000000000000000c,0000000000000000009d,429,0
000000000000000001bg,0000000000000000008o,0000000000000000007u,256,0
000000000000000000ji,00000000000000000014,0000000000000000007h,386,0
0000000000000000012m,0000000000000000000v,00000000000000000068,491,0
000000000000000001ia,0000000000000000008z,00000000000000000022,194,0
000000000000000000ny,00000000000000000092,0000000000000000000n,544,0
000000000000000000mv,000000000000000000b8,000000000000000000bh,395,0
000000000000000001og,000000000000000000bi,0000000000000000003y,224,0
000000000000000001m3,000000000000000000ab,0000000000000000003t,315,0
000000000000000001j1,00000000000000000044,000000000000000000c6,316,0
000000000000000000su,0000000000000000004d,00000000000000000081,297,0
000000000000000000xc,0000000000000000001a,0000000000000000004e,195,0
000000000000000000kv,00000000000000000057,00000000000000000020,230,0
000000000000000001us,0000000000000000007z,0000000000000000006o,471,0
000000000000000001ca,000000000000000000b3,00000000000000000056,193,0
000000000000000001wo,0000000000000000007w,000000000000000000ap,518,0
000000000000000001cm,0000000000000000008x,000000000000000000ba,348,0
000000000000000001f2,0000000000000000007m,00000000000000000008,512,0
000000000000000001ys,0000000000000000001p,0000000000000000005s,365,0
0000000000000000006b,0000000000000000006t,000000000000000000a3,535,0
000000000000000001kw,0000000000000000008s,0000000000000000009x,329,0
000000000000000000ks,00000000000000000040,0000000000000000005l,266,0
000000000000000001io,000000000000000000ac,00000000000000000051,398,0
000000000000000000y3,0000000000000000006f,0000000000000000007f,234,0
000000000000000001t4,0000000000000000000g,0000000000000000007o,360,0
00000000000000000197,000000000000000000bk,00000000000000000035,186,0
000000000000000000jk,000000000000000000b6,000000000000000000ag,336,0
0000000000000000015w,000000000000000000a2,000000000000000000a6,200,0
0000000000000000018s,00000000000000000097,000000000000000000c3,343,0
000000000000000001r0,0000000000000000006a,0000000000000000005v,382,0
000000000000000000iz,000000000000000000bl,000000000000000000a7,387,0
0000000000000000007h,000000000000000000al,0000000000000000007e,517,0
00000000000000000006,00000000000000000079,0000000000000000005y,462,0
0000000000000000009u,0000000000000000000t,000000000000000000ah,449,0
000000000000000000o8,0000000000000000004f,0000000000000000001d,404,0
00000000000000000139,0000000000000000002q,0000000000000000007d,254,0
0000000000000000006q,0000000000000000002d,0000000000000000002o,203,0
000000000000000001ee,0000000000000000005c,0000000000000000008w,322,0
00000000000000000039,0000000000000000008k,0000000000000000006w,317,0
000000000000000001yg,0000000000000000009u,000000000000000000ay,469,0
0000000000000000019m,0000000000000000003f,0000000000000000004a,338,0
000000000000000001e5,0000000000000000004r,0000000000000000004x,252,0
0000000000000000011f,000000000000000000be,0000000000000000005p,420,0
000000000000000001ji,0000000000000000002x,0000000000000000007x,366,0
0000000000000000004t,0000000000000000009q,0000000000000000009n,188,0
0000000000000000005k,0000000000000000000j,0000000000000000007g,388,0
000000000000000001dt,0000000000000000002r,0000000000000000009w,543,0
000000000000000000bg,00000000000000000096,0000000000000000004v,537,0
000000000000000000eq,0000000000000000002j,0000000000000000006v,381,0
000000000000000000yp,0000000000000000009o,000000000000000000a8,361,0
000000000000000000hx,00000000000000000047,0000000000000000007q,447,0
000000000000000000j0,0000000000000000004n,0000000000000000004l,456,0
00000000000000000094,0000000000000000008i,00000000000000000072,293,0
000000000000000000qy,0000000000000000000b,0000000000000000004u,556,0
000000000000000001vj,0000000000000000007y,00000000000000000049,546,0
000000000000000001hv,000000000000000000ad,0000000000000000003z,391,0
0000000000000000010k,000000000000000000af,0000000000000000002y,547,0
000000000000000001tx,0000000000000000006p,0000000000000000000h,446,0
0000000000000000015a,0000000000000000005w,000000000000000000ax,394,0
000000000000000000zn,0000000000000000000y,0000000000000000003k,557,0
000000000000000000yi,00000000000000000074,0000000000000000008d,229,0
000000000000000000ai,00000000000000000091,00000000000000000059,445,0
000000000000000001rk,000000000000000000ai,0000000000000000006k,276,0
00000000000000000001,0000000000000000006z,0000000000000000002a,500,0
0000000000000000001n,0000000000000000004k,00000000000000000036,428,0
000000000000000000dz,0000000000000000006c,000000000000000000ak,334,0
00000000000000000124,0000000000000000004z,0000000000000000008l,357,0
000000000000000000os,00000000000000000016,0000000000000000000l,385,0
00000000000000000201,0000000000000000002b,0000000000000000001y,465,0
00000000000000000099,0000000000000000003w,0000000000000000009p,527,0
000000000000000001g4,0000000000000000003o,0000000000000000008p,448,0
000000000000000000gv,000000000000000000b9,0000000000000000001u,536,0
0000000000000000015e,0000000000000000009h,00000000000000000064,355,0
000000000000000000i2,000000000000000000bc,000000000000000000b1,427,0
000000000000000000to,0000000000000000009r,0000000000000000006g,548,0
00000000000000000117,00000000000000000019,000000000000000000c5,458,0
00000000000000000036,0000000000000000004h,0000000000000000007b,345,0
000000000000000000mk,00000000000000000046,0000000000000000005o,434,0
000000000000000000ud,00000000000000000013,00000000000000000077,354,0
000000000000000001ll,00000000000000000005,00000000000000000023,333,0
000000000000000001pr,0000000000000000003m,0000000000000000006y,323,0
000000000000000000tm,0000000000000000009t,0000000000000000009z,286,0
000000000000000000o4,0000000000000000002p,00000000000000000071,197,0
000000000000000000wp,00000000000000000085,0000000000000000001t,308,0
000000000000000001jb,0000000000000000008g,00000000000000000070,481,0
0000000000000000018y,0000000000000000006j,00000000000000000048,369,0
000000000000000000lh,0000000000000000001k,000000000000000000bg,416,0
000000000000000001o8,000000000000000000b2,0000000000000000000s,262,0
0000000000000000016i,00000000000000000076,0000000000000000005j,294,0
0000000000000000005r,0000000000000000004i,0000000000000000003l,560,0
000000000000000001pa,0000000000000000004w,00000000000000000093,489,0
0000000000000000001r,000000000000000000aq,000000000000000000by,201,0
000000000000000001ac,000000000000000000a5,00000000000000000029,250,0
000000000000000001qg,000000000000000000bd,0000000000000000002g,529,0
000000000000000001yl,0000000000000000000i,0000000000000000007i,493,0
000000000000000001v5,0000000000000000001o,0000000000000000005d,246,0
000000000000000001xl,0000000000000000005k,0000000000000000008j,400,0
00000000000000000140,0000000000000000004b,0000000000000000007k,412,0
000000000000000000qt,00000000000000000002,00000000000000000009,443,0
000000000000000001mc,0000000000000000001g,0000000000000000006i,384,0
000000000000000000pm,0000000000000000009j,0000000000000000000u,439,0
000000000000000001d5,0000000000000000008v,0000000000000000002s,255,0
0000000000000000010d,00000000000000000066,0000000000000000008f,430,0
0000000000000000004y,0000000000000000001x,00000000000000000001,539,0
000000000000000000dr,0000000000000000006e,0000000000000000000q,433,0
000000000000000001gj,0000000000000000002m,000000000000000000br,245,0
0000000000000000015g,000000000000000000bf,000000000000000000b5,432,0
0000000000000000000j,000000000000000000a1,0000000000000000009c,332,0
000000000000000000v5,0000000000000000008h,00000000000000000033,208,0
000000000000000000e4,0000000000000000009k,000000000000000000aa,379,0
000000000000000001fe,00000000000000000060,00000000000000000037,309,0
000000000000000001fs,000000000000000000am,0000000000000000001b,507,0
000000000000000000y8,00000000000000000042,0000000000000000005x,261,0
00000000000000000073,0000000000000000005t,0000000000000000008a,268,0
0000000000000000016e,000000000000000000at,0000000000000000004s,450,0
000000000000000001t3,0000000000000000000o,000000000000000000c4,373,0
0000000000000000007q,00000000000000000028,0000000000000000006l,487,0
000000000000000001o6,0000000000000000001q,00000000000000000030,452,0
000000000000000001a4,0000000000000000009f,000000000000000000a0,189,0
000000000000000000i9,0000000000000000003d,0000000000000000007r,414,0
000000000000000000kx,0000000000000000003b,0000000000000000005b,210,0
000000000000000001pd,0000000000000000001v,00000000000000000021,280,0
0000000000000000006o,0000000000000000002h,0000000000000000000c,483,0
000000000000000001t9,00000000000000000088,0000000000000000008o,181,0
000000000000000000vy,0000000000000000008q,00000000000000000014,206,0
0000000000000000009q,0000000000000000002k,0000000000000000000v,516,0
000000000000000000ho,000000000000000000ae,0000000000000000008z,291,0
000000000000000001tt,0000000000000000003e,00000000000000000092,550,0
000000000000000000k1,00000000000000000041,000000000000000000b8,295,0
000000000000000001xr,00000000000000000043,000000000000000000bi,227,0
00000000000000000122,00000000000000000080,000000000000000000ab,393,0
000000000000000000li,0000000000000000004t,00000000000000000044,478,0
000000000000000001uz,0000000000000000000w,0000000000000000004d,352,0
000000000000000001nr,000000000000000000bn,0000000000000000001a,417,0
000000000000000001uj,0000000000000000001n,00000000000000000057,288,0
000000000000000000xj,0000000000000000002n,0000000000000000007z,540,0
000000000000000000wc,0000000000000000001j,000000000000000000b3,459,0
000000000000000001ge,0000000000000000001m,0000000000000000007w,371,0
000000000000000000x9,0000000000000000008u,0000000000000000008x,253,0
000000000000000000fy,0000000000000000005g,0000000000000000007m,192,0
000000000000000001j3,0000000000000000001f,0000000000000000001p,492,0
000000000000000001af,0000000000000000008t,0000000000000000006t,220,0
0000000000000000019l,0000000000000000004q,0000000000000000008s,211,0
000000000000000000wy,000000000000000000ao,00000000000000000040,503,0
000000000000000001rz,0000000000000000007j,000000000000000000ac,506,0
000000000000000000vk,0000000000000000006u,0000000000000000006f,551,0
0000000000000000019v,0000000000000000009i,0000000000000000000g,328,0
000000000000000000s1,0000000000000000003n,000000000000000000bk,337,0
000000000000000001w7,000000000000000000aj,000000000000000000b6,226,0
000000000000000001ne,0000000000000000001r,000000000000000000a2,367,0
000000000000000001rg,0000000000000000005u,00000000000000000097,467,0
000000000000000001a7,000000000000000000bj,0000000000000000006a,464,0
0000000000000000011v,00000000000000000012,000000000000000000bl,501,0
000000000000000000a1,0000000000000000005i,000000000000000000al,454,0
000000000000000000zp,0000000000000000002v,00000000000000000079,241,0
0000000000000000014h,00000000000000000007,000000000000000000bq,425,0
000000000000000001up,00000000000000000052,000000000000000000bw,496,0
0000000000000000017d,0000000000000000008e,0000000000000000000t,324,0
000000000000000001kk,0000000000000000009a,000000000000000000c1,552,0
00000000000000000014,0000000000000000000m,0000000000000000004f,411,0
000000000000000001tk,00000000000000000069,0000000000000000002q,196,0
0000000000000000002y,00000000000000000095,0000000000000000002d,542,0
000000000000000001do,0000000000000000001w,0000000000000000005c,511,0
000000000000000000lo,0000000000000000005f,0000000000000000008k,406,0
0000000000000000003l,0000000000000000000p,0000000000000000009u,441,0
000000000000000001lf,00000000000000000094,0000000000000000003f,209,0
000000000000000001fx,0000000000000000004p,0000000000000000004r,339,0
0000000000000000005e,0000000000000000009y,000000000000000000be,278,0
0000000000000000013z,0000000000000000006b,0000000000000000002x,265,0
0000000000000000013h,0000000000000000002c,0000000000000000009q,372,0
000000000000000000va,0000000000000000004m,0000000000000000000j,488,0
00000000000000000167,0000000000000000007s,0000000000000000002r,534,0
000000000000000001ws,00000000000000000061,00000000000000000096,303,0
000000000000000001hz,000000000000000000ar,0000000000000000002j,351,0
000000000000000001qq,0000000000000000007t,0000000000000000009o,285,0
0000000000000000012k,0000000000000000006r,00000000000000000047,530,0
000000000000000001f0,0000000000000000007c,0000000000000000004n,199,0
000000000000000001lp,00000000000000000017,0000000000000000008i,279,0
000000000000000001wb,00000000000000000031,0000000000000000000b,510,0
000000000000000000nd,0000000000000000000r,0000000000000000007y,271,0
000000000000000001me,0000000000000000002i,000000000000000000ad,528,0
000000000000000001i1,0000000000000000008y,000000000000000000af,331,0
000000000000000000oz,0000000000000000008c,0000000000000000006p,347,0
0000000000000000012l,0000000000000000006d,0000000000000000005w,486,0
000000000000000001gn,00000000000000000003,0000000000000000000y,191,0
000000000000000001c0,00000000000000000026,00000000000000000074,466,0
000000000000000001ga,0000000000000000000a,00000000000000000091,553,0
000000000000000000qp,00000000000000000078,000000000000000000ai,555,0
000000000000000000w6,0000000000000000005e,0000000000000000006z,421,0
000000000000000001y0,00000000000000000099,0000000000000000004k,392,0
000000000000000001lg,0000000000000000002t,0000000000000000006c,214,0
000000000000000001hk,0000000000000000009l,0000000000000000004z,436,0
0000000000000000017m,0000000000000000003x,00000000000000000016,505,0
000000000000000001zb,00000000000000000034,0000000000000000002b,558,0
0000000000000000011g,00000000000000000011,0000000000000000003w,431,0
0000000000000000008a,0000000000000000008b,0000000000000000003o,344,0
0000000000000000003m,00000000000000000090,000000000000000000b9,408,0
000000000000000001pj,0000000000000000009s,000000000000000000c8,359,0
000000000000000000gi,0000000000000000001z,0000000000000000009h,222,0
000000000000000001yf,00000000000000000063,000000000000000000bc,263,0
0000000000000000017s,00000000000000000027,0000000000000000009r,320,0
000000000000000001po,00000000000000000010,00000000000000000019,312,0
000000000000000000op,0000000000000000003c,0000000000000000004h,521,0
000000000000000001v4,0000000000000000002l,00000000000000000046,531,0
000000000000000001vy,000000000000000000b4,00000000000000000013,225,0
000000000000000001of,0000000000000000008m,00000000000000000005,341,0
000000000000000000jr,0000000000000000005n,0000000000000000003m,330,0
000000000000000001hd,0000000000000000006h,0000000000000000009t,219,0
000000000000000001sl,00000000000000000004,0000000000000000002p,185,0
000000000000000001nw,0000000000000000002w,00000000000000000085,310,0
000000000000000000l4,0000000000000000009b,0000000000000000008g,533,0
000000000000000001vn,0000000000000000003u,0000000000000000006j,277,0
0000000000000000008i,00000000000000000058,0000000000000000001k,473,0
000000000000000001jy,00000000000000000053,000000000000000000b2,484,0
000000000000000001sv,0000000000000000003p,00000000000000000076,415,0
000000000000000001w3,0000000000000000002z,0000000000000000004i,236,0
000000000000000001e8,00000000000000000084,0000000000000000004w,438,0
000000000000000001jc,000000000000000000bm,000000000000000000aq,342,0
000000000000000000dx,0000000000000000001c,000000000000000000a5,356,0
000000000000000000zg,0000000000000000006n,000000000000000000bd,545,0
00000000000000000080,0000000000000000004g,0000000000000000000i,198,0
000000000000000001es,0000000000000000003g,0000000000000000001o,240,0
0000000000000000005d,0000000000000000005h,0000000000000000005k,380,0
0000000000000000012c,00000000000000000025,0000000000000000004b,335,0
0000000000000000011w,0000000000000000007v,00000000000000000002,182,0
000000000000000000bo,00000000000000000087,0000000000000000001g,232,0
000000000000000000rq,0000000000000000006q,0000000000000000009j,523,0
0000000000000000018p,0000000000000000006m,0000000000000000008v,499,0
000000000000000000ux,0000000000000000003q,00000000000000000066,402,0
0000000000000000019o,0000000000000000004y,0000000000000000001x,249,0
000000000000000001kl,00000000000000000075,0000000000000000006e,410,0
0000000000000000002r,00000000000000000054,0000000000000000002m,274,0
000000000000000001mf,0000000000000000007p,000000000000000000bu,541,0
000000000000000000aa,0000000000000000003v,000000000000000000bf,485,0
000000000000000001eg,0000000000000000003j,000000000000000000a1,524,0
000000000000000000q3,0000000000000000007n,0000000000000000008h,396,0
000000000000000001j8,0000000000000000002f,0000000000000000009k,326,0
000000000000000000ma,0000000000000000006s,00000000000000000060,389,0
0000000000000000001f,00000000000000000082,000000000000000000am,204,0
000000000000000001wm,00000000000000000086,00000000000000000042,260,0
000000000000000001l5,00000000000000000073,0000000000000000005t,242,0
000000000000000000zj,0000000000000000009m,000000000000000000at,519,0
0000000000000000016u,0000000000000000001h,0000000000000000000o,301,0
000000000000000000pf,000000000000000000a9,00000000000000000028,299,0
00000000000000000098,00000000000000000065,0000000000000000001q,247,0
000000000000000001ns,0000000000000000001s,0000000000000000009f,269,0
0000000000000000001c,0000000000000000008r,0000000000000000003d,476,0
00000000000000000101,0000000000000000003a,0000000000000000003b,494,0
000000000000000001b8,00000000000000000015,0000000000000000001v,272,0
0000000000000000006e,0000000000000000001l,0000000000000000002h,554,0
0000000000000000001y,0000000000000000005a,00000000000000000088,302,0
000000000000000001hs,00000000000000000089,0000000000000000008q,325,0
000000000000000000q0,0000000000000000007l,0000000000000000002k,327,0
0000000000000000007m,0000000000000000000z,000000000000000000ae,468,0
0000000000000000011x,0000000000000000000x,0000000000000000003e,353,0
000000000000000000db,00000000000000000032,00000000000000000041,212,0
000000000000000000ld,00000000000000000038,00000000000000000043,239,0
000000000000000001um,000000000000000000aw,00000000000000000080,275,0
0000000000000000012g,0000000000000000002u,000000000000000000bt,235,0
0000000000000000018g,0000000000000000009g,0000000000000000004t,238,0
0000000000000000014v,0000000000000000003h,0000000000000000000w,498,0
000000000000000000wr,00000000000000000067,000000000000000000bn,376,0
000000000000000000y5,000000000000000000bb,0000000000000000001n,231,0
000000000000000001we,0000000000000000007a,0000000000000000002n,497,0
000000000000000000dn,0000000000000000003i,000000000000000000bx,350,0
000000000000000000fa,0000000000000000006x,0000000000000000001j,451,0
000000000000000001vh,000000000000000000bo,000000000000000000bp,426,0
000000000000000000vh,000000000000000000av,0000000000000000001m,522,0
000000000000000000xr,00000000000000000024,0000000000000000008u,311,0
0000000000000000019g,000000000000000000b0,0000000000000000005g,559,0
000000000000000000px,0000000000000000005q,0000000000000000001f,243,0
000000000000000000eh,0000000000000000008n,0000000000000000008t,390,0
000000000000000000jy,0000000000000000000e,0000000000000000004q,218,0
000000000000000001su,000000000000000000a4,000000000000000000ao,378,0
000000000000000001g9,000000000000000000an,0000000000000000007j,283,0
000000000000000000p2,0000000000000000005z,0000000000000000006u,187,0
000000000000000001r6,00000000000000000018,0000000000000000009i,362,0
00000000000000000075,0000000000000000003r,0000000000000000003n,482,0
0000000000000000019z,0000000000000000003s,000000000000000000aj,514,0
00000000000000000008,00000000000000000039,0000000000000000001r,202,0
000000000000000000d4,0000000000000000000f,0000000000000000005u,405,0
000000000000000001gc,000000000000000000au,000000000000000000bj,509,0
000000000000000000tz,0000000000000000001e,00000000000000000012,248,0
000000000000000001tj,00000000000000000083,0000000000000000005i,375,0
0000000000000000004c,0000000000000000000d,0000000000000000002v,205,0
000000000000000000qx,0000000000000000009e,00000000000000000007,508,0
000000000000000000ka,0000000000000000004o,00000000000000000052,349,0
000000000000000001dw,00000000000000000098,0000000000000000008e,538,0
000000000000000001h5,00000000000000000055,0000000000000000009a,407,0
000000000000000000nw,0000000000000000009v,0000000000000000000m,264,0
000000000000000000jl,00000000000000000045,00000000000000000069,346,0
0000000000000000017j,0000000000000000002e,00000000000000000095,460,0
