trip_id,start_time,end_time,headway_secs,exact_times
0000000000000000001g,0000000000000000000h,00000000000000000003,197,0
0000000000000000009j,0000000000000000002a,00000000000000000026,198,0
0000000000000000008v,0000000000000000000l,0000000000000000000a,205,0
00000000000000000066,0000000000000000001y,0000000000000000002t,254,0
0000000000000000001x,0000000000000000001u,00000000000000000011,193,0
0000000000000000006e,00000000000000000023,0000000000000000001z,271,0
0000000000000000002m,0000000000000000001t,00000000000000000027,211,0
000000000000000000bu,0000000000000000000s,00000000000000000010,195,0
000000000000000000bf,00000000000000000029,0000000000000000002l,184,0
000000000000000000gk,0000000000000000002g,00000000000000000004,208,0
000000000000000000a1,00000000000000000009,0000000000000000002w,275,0
0000000000000000008h,0000000000000000000u,0000000000000000002z,239,0
0000000000000000009k,0000000000000000002s,0000000000000000001c,189,0
000000000000000000d6,00000000000000000001,00000000000000000025,243,0
00000000000000000060,0000000000000000000q,0000000000000000002f,217,0
000000000000000000fv,0000000000000000001b,0000000000000000001h,237,0
000000000000000000fi,00000000000000000021,0000000000000000001s,246,0
000000000000000000am,0000000000000000000c,00000000000000000015,238,0
00000000000000000042,00000000000000000014,0000000000000000001l,182,0
0000000000000000005t,0000000000000000000v,0000000000000000000z,194,0
000000000000000000at,0000000000000000001a,0000000000000000000x,260,0
0000000000000000000o,0000000000000000001p,00000000000000000032,235,0
000000000000000000hc,0000000000000000000g,0000000000000000002u,262,0
00000000000000000028,0000000000000000000t,00000000000000000024,249,0
0000000000000000001q,0000000000000000002q,0000000000000000000e,259,0
000000000000000000gr,0000000000000000002d,00000000000000000018,228,0
000000000000000000f3,0000000000000000002x,0000000000000000000f,213,0
000000000000000000hy,0000000000000000000j,0000000000000000001e,209,0
0000000000000000009f,0000000000000000002r,0000000000000000000d,181,0
0000000000000000003d,0000000000000000002j,0000000000000000002e,187,0
0000000000000000003b,0000000000000000000b,0000000000000000001i,229,0
0000000000000000001v,0000000000000000000y,00000000000000000006,220,0
0000000000000000002h,00000000000000000016,0000000000000000000k,258,0
00000000000000000088,0000000000000000002b,00000000000000000022,221,0
000000000000000000hl,00000000000000000019,0000000000000000000n,265,0
0000000000000000008q,00000000000000000013,00000000000000000020,270,0
0000000000000000002k,00000000000000000005,00000000000000000008,204,0
000000000000000000ae,0000000000000000002p,0000000000000000001d,247,0
000000000000000000hv,0000000000000000001k,0000000000000000002o,245,0
000000000000000000fy,0000000000000000000i,0000000000000000002y,231,0
000000000000000000fs,0000000000000000001o,0000000000000000000h,234,0
000000000000000000hu,00000000000000000002,0000000000000000002a,255,0
000000000000000000f8,0000000000000000001g,0000000000000000000l,200,0
0000000000000000003e,0000000000000000001x,0000000000000000001y,219,0
00000000000000000041,0000000000000000002m,0000000000000000001u,251,0
00000000000000000043,0000000000000000000o,00000000000000000023,273,0
000000000000000000dm,00000000000000000028,0000000000000000001t,225,0
000000000000000000hk,0000000000000000001q,0000000000000000000s,192,0
00000000000000000080,0000000000000000001v,00000000000000000029,264,0
000000000000000000bt,0000000000000000002h,0000000000000000002g,263,0
0000000000000000004t,0000000000000000002k,00000000000000000009,256,0
000000000000000000cu,0000000000000000000w,0000000000000000000u,207,0
000000000000000000er,0000000000000000001n,0000000000000000002s,268,0
000000000000000000h3,0000000000000000002n,00000000000000000001,190,0
0000000000000000000w,0000000000000000001j,0000000000000000000q,250,0
000000000000000000cb,0000000000000000001m,0000000000000000001b,266,0
000000000000000000bn,0000000000000000001f,00000000000000000030,253,0
0000000000000000001n,0000000000000000001r,00000000000000000021,186,0
000000000000000000el,00000000000000000012,0000000000000000000c,222,0
000000000000000000et,0000000000000000002v,00000000000000000014,272,0
0000000000000000002n,00000000000000000007,0000000000000000000v,218,0
000000000000000000ck,0000000000000000000m,0000000000000000001a,244,0
000000000000000000dr,0000000000000000001w,0000000000000000001p,224,0
000000000000000000ht,0000000000000000000p,0000000000000000000g,185,0
000000000000000000ei,0000000000000000002c,0000000000000000000t,215,0
000000000000000000cn,00000000000000000017,0000000000000000002q,223,0
000000000000000000cr,0000000000000000000r,0000000000000000002d,267,0
000000000000000000eh,0000000000000000002i,0000000000000000002x,183,0
000000000000000000bx,00000000000000000003,0000000000000000000j,201,0
0000000000000000001j,00000000000000000026,0000000000000000002r,226,0
000000000000000000bp,0000000000000000000a,0000000000000000002j,199,0
0000000000000000001m,0000000000000000002t,0000000000000000000b,212,0
000000000000000000dv,00000000000000000011,0000000000000000000y,202,0
0000000000000000008u,0000000000000000001z,00000000000000000016,233,0
0000000000000000005g,00000000000000000027,0000000000000000002b,248,0
0000000000000000001f,00000000000000000010,00000000000000000019,252,0
0000000000000000008t,0000000000000000002l,00000000000000000013,274,0
0000000000000000004q,00000000000000000004,00000000000000000005,232,0
000000000000000000ao,0000000000000000002w,0000000000000000002p,241,0
0000000000000000007j,0000000000000000001c,0000000000000000001k,203,0
000000000000000000fr,00000000000000000025,0000000000000000000i,240,0
000000000000000000h4,0000000000000000002f,0000000000000000001o,196,0
0000000000000000006u,0000000000000000001h,00000000000000000002,191,0
0000000000000000009i,0000000000000000001s,0000000000000000001g,257,0
0000000000000000003n,00000000000000000015,0000000000000000001x,214,0
000000000000000000aj,0000000000000000001l,0000000000000000002m,216,0
0000000000000000001r,0000000000000000000z,0000000000000000000o,230,0
000000000000000000hh,0000000000000000000x,00000000000000000028,227,0
0000000000000000005u,0000000000000000002u,0000000000000000001q,206,0
000000000000000000bj,00000000000000000024,0000000000000000001v,261,0
00000000000000000012,0000000000000000000e,0000000000000000002h,242,0
000000000000000000cv,00000000000000000018,0000000000000000002k,210,0
0000000000000000005i,0000000000000000000f,0000000000000000000w,188,0
0000000000000000002v,0000000000000000001e,0000000000000000001n,236,0
00000000000000000007,0000000000000000000d,0000000000000000002n,269,0
00000000000000000052,0000000000000000002e,0000000000000000001j,197,0
0000000000000000008e,0000000000000000001i,0000000000000000001m,198,0
0000000000000000009a,00000000000000000006,0000000000000000001f,205,0
000000000000000000h0,0000000000000000000k,0000000000000000001r,254,0
0000000000000000000m,00000000000000000022,00000000000000000012,193,0
000000000000000000fw,0000000000000000000n,0000000000000000002v,271,0
00000000000000000069,00000000000000000020,00000000000000000007,211,0
00000000000000000095,00000000000000000008,0000000000000000000m,195,0
000000000000000000de,0000000000000000001d,0000000000000000001w,184,0
000000000000000000bs,0000000000000000002o,0000000000000000000p,208,0
0000000000000000001w,0000000000000000000h,0000000000000000002c,275,0
000000000000000000fn,0000000000000000002a,00000000000000000017,239,0
000000000000000000e8,0000000000000000000l,00000000000000000031,189,0
0000000000000000005f,0000000000000000001y,0000000000000000000r,243,0
0000000000000000000p,0000000000000000001u,0000000000000000002i,217,0
000000000000000000i2,00000000000000000023,00000000000000000003,237,0
000000000000000000dh,0000000000000000001t,00000000000000000026,246,0
000000000000000000dy,0000000000000000000s,0000000000000000000a,238,0
00000000000000000094,00000000000000000029,0000000000000000002t,182,0
000000000000000000co,0000000000000000002g,00000000000000000011,194,0
000000000000000000e7,00000000000000000009,0000000000000000001z,260,0
0000000000000000004p,0000000000000000000u,00000000000000000027,235,0
0000000000000000009y,0000000000000000002s,00000000000000000010,262,0
0000000000000000006b,00000000000000000001,0000000000000000002l,249,0
0000000000000000002c,0000000000000000000q,00000000000000000004,259,0
0000000000000000004m,0000000000000000001b,0000000000000000002w,228,0
0000000000000000007s,00000000000000000021,0000000000000000002z,213,0
00000000000000000061,0000000000000000000c,0000000000000000001c,209,0
000000000000000000gl,00000000000000000014,00000000000000000025,181,0
000000000000000000ar,0000000000000000000v,0000000000000000002f,187,0
0000000000000000007t,0000000000000000001a,0000000000000000001h,229,0
0000000000000000006r,0000000000000000001p,0000000000000000001s,220,0
0000000000000000007c,0000000000000000000g,00000000000000000015,258,0
000000000000000000g3,0000000000000000000t,0000000000000000001l,221,0
00000000000000000017,0000000000000000002q,0000000000000000000z,265,0
00000000000000000031,0000000000000000002d,0000000000000000000x,270,0
0000000000000000000r,0000000000000000002x,00000000000000000032,204,0
0000000000000000002i,0000000000000000000j,0000000000000000002u,247,0
0000000000000000008y,0000000000000000002r,00000000000000000024,245,0
0000000000000000008c,0000000000000000002j,0000000000000000000e,231,0
0000000000000000006d,0000000000000000000b,00000000000000000018,234,0
000000000000000000bv,0000000000000000000y,0000000000000000000f,255,0
00000000000000000003,00000000000000000016,0000000000000000001e,200,0
00000000000000000026,0000000000000000002b,0000000000000000000d,219,0
0000000000000000000a,00000000000000000019,0000000000000000002e,251,0
00000000000000000078,00000000000000000013,0000000000000000001i,273,0
0000000000000000005e,00000000000000000005,00000000000000000006,225,0
00000000000000000099,0000000000000000002p,0000000000000000000k,192,0
000000000000000000ga,0000000000000000001k,00000000000000000022,264,0
0000000000000000002t,0000000000000000000i,0000000000000000000n,263,0
000000000000000000gw,0000000000000000001o,00000000000000000020,256,0
0000000000000000009l,00000000000000000002,00000000000000000008,207,0
0000000000000000003x,0000000000000000001g,0000000000000000001d,268,0
000000000000000000hr,0000000000000000001x,0000000000000000002o,190,0
000000000000000000d2,0000000000000000002m,0000000000000000002y,250,0
00000000000000000034,0000000000000000000o,0000000000000000000h,266,0
00000000000000000011,00000000000000000028,0000000000000000002a,253,0
000000000000000000ec,0000000000000000001q,0000000000000000000l,186,0
0000000000000000008b,0000000000000000001v,0000000000000000001y,222,0
00000000000000000090,0000000000000000002h,0000000000000000001u,272,0
0000000000000000009s,0000000000000000002k,00000000000000000023,218,0
0000000000000000001z,0000000000000000000w,0000000000000000001t,244,0
000000000000000000fx,0000000000000000001n,0000000000000000000s,224,0
00000000000000000063,0000000000000000002n,00000000000000000029,185,0
000000000000000000i1,0000000000000000001j,0000000000000000002g,215,0
00000000000000000027,0000000000000000001m,00000000000000000009,223,0
00000000000000000010,0000000000000000001f,0000000000000000000u,267,0
0000000000000000003c,0000000000000000001r,0000000000000000002s,183,0
0000000000000000002l,00000000000000000012,00000000000000000001,201,0
000000000000000000b4,0000000000000000002v,0000000000000000000q,226,0
0000000000000000008m,00000000000000000007,0000000000000000001b,199,0
0000000000000000005n,0000000000000000000m,00000000000000000030,212,0
0000000000000000006h,0000000000000000001w,00000000000000000021,202,0
00000000000000000004,0000000000000000000p,0000000000000000000c,233,0
0000000000000000002w,0000000000000000002c,00000000000000000014,248,0
000000000000000000gt,00000000000000000017,0000000000000000000v,252,0
000000000000000000gj,0000000000000000000r,0000000000000000001a,274,0
0000000000000000009b,0000000000000000002i,0000000000000000001p,232,0
000000000000000000hq,00000000000000000003,0000000000000000000g,241,0
000000000000000000cc,00000000000000000026,0000000000000000000t,203,0
000000000000000000cd,0000000000000000000a,0000000000000000002q,240,0
000000000000000000d3,0000000000000000002t,0000000000000000002d,196,0
0000000000000000003u,00000000000000000011,0000000000000000002x,191,0
000000000000000000fl,0000000000000000001z,0000000000000000000j,257,0
000000000000000000cs,00000000000000000027,0000000000000000002r,214,0
00000000000000000058,00000000000000000010,0000000000000000002j,216,0
00000000000000000053,0000000000000000002l,0000000000000000000b,230,0
000000000000000000gy,00000000000000000004,0000000000000000000y,227,0
000000000000000000c0,0000000000000000002w,00000000000000000016,206,0
0000000000000000003p,0000000000000000001c,0000000000000000002b,261,0
000000000000000000bz,00000000000000000025,00000000000000000019,242,0
0000000000000000002z,0000000000000000002f,00000000000000000013,210,0
00000000000000000084,0000000000000000001h,00000000000000000005,188,0
000000000000000000ep,0000000000000000001s,0000000000000000002p,236,0
000000000000000000hp,00000000000000000015,0000000000000000001k,269,0
000000000000000000bm,0000000000000000001l,0000000000000000000i,197,0
0000000000000000001c,0000000000000000000z,0000000000000000001o,198,0
0000000000000000006n,0000000000000000000x,00000000000000000002,205,0
0000000000000000004g,0000000000000000002u,0000000000000000001g,254,0
0000000000000000003g,00000000000000000024,0000000000000000001x,193,0
0000000000000000005h,0000000000000000000e,0000000000000000002m,271,0
00000000000000000025,00000000000000000018,0000000000000000000o,211,0
000000000000000000gh,0000000000000000000f,00000000000000000028,195,0
0000000000000000007v,0000000000000000001e,0000000000000000001q,184,0
00000000000000000087,0000000000000000000d,0000000000000000001v,208,0
000000000000000000gv,0000000000000000002e,0000000000000000002h,275,0
000000000000000000hz,0000000000000000001i,0000000000000000002k,239,0
000000000000000000d7,00000000000000000006,0000000000000000000w,189,0
0000000000000000006q,0000000000000000000k,0000000000000000001n,243,0
0000000000000000006m,00000000000000000022,0000000000000000002n,217,0
0000000000000000003q,0000000000000000000n,0000000000000000001j,237,0
000000000000000000cp,00000000000000000020,0000000000000000001m,246,0
0000000000000000004y,00000000000000000008,0000000000000000001f,238,0
000000000000000000gg,0000000000000000001d,0000000000000000001r,182,0
00000000000000000075,0000000000000000002o,00000000000000000012,194,0
000000000000000000hg,0000000000000000000h,0000000000000000002v,260,0
00000000000000000054,0000000000000000002a,00000000000000000007,235,0
0000000000000000007p,0000000000000000000l,0000000000000000000m,262,0
0000000000000000003v,0000000000000000001y,0000000000000000001w,249,0
000000000000000000gb,0000000000000000001u,0000000000000000000p,259,0
0000000000000000003j,00000000000000000023,0000000000000000002c,228,0
0000000000000000007n,0000000000000000001t,00000000000000000017,213,0
0000000000000000002f,0000000000000000000s,00000000000000000031,209,0
0000000000000000006s,00000000000000000029,0000000000000000000r,181,0
00000000000000000082,0000000000000000002g,0000000000000000002i,187,0
000000000000000000d9,00000000000000000009,00000000000000000003,229,0
00000000000000000086,0000000000000000000u,00000000000000000026,220,0
000000000000000000g5,0000000000000000002s,0000000000000000000a,258,0
00000000000000000073,00000000000000000001,0000000000000000002t,221,0
000000000000000000g0,0000000000000000000q,00000000000000000011,265,0
000000000000000000db,0000000000000000001b,0000000000000000001z,270,0
0000000000000000009m,00000000000000000021,00000000000000000027,204,0
0000000000000000001h,0000000000000000000c,00000000000000000010,247,0
000000000000000000a9,00000000000000000014,0000000000000000002l,245,0
000000000000000000e9,0000000000000000000v,00000000000000000004,231,0
00000000000000000065,0000000000000000001a,0000000000000000002w,234,0
0000000000000000001s,0000000000000000001p,0000000000000000002z,255,0
000000000000000000gn,0000000000000000000g,0000000000000000001c,200,0
000000000000000000c7,0000000000000000000t,00000000000000000025,219,0
0000000000000000008r,0000000000000000002q,0000000000000000002f,251,0
0000000000000000003a,0000000000000000002d,0000000000000000001h,273,0
00000000000000000015,0000000000000000002x,0000000000000000001s,225,0
0000000000000000001l,0000000000000000000j,00000000000000000015,192,0
000000000000000000d5,0000000000000000002r,0000000000000000001l,264,0
0000000000000000005a,0000000000000000002j,0000000000000000000z,263,0
00000000000000000089,0000000000000000000b,0000000000000000000x,256,0
000000000000000000eb,0000000000000000000y,00000000000000000032,207,0
0000000000000000007l,00000000000000000016,0000000000000000002u,268,0
0000000000000000000z,0000000000000000002b,00000000000000000024,190,0
000000000000000000cl,00000000000000000019,0000000000000000000e,250,0
000000000000000000dx,00000000000000000013,00000000000000000018,266,0
0000000000000000000x,00000000000000000005,0000000000000000000f,253,0
00000000000000000032,0000000000000000002p,0000000000000000001e,186,0
00000000000000000038,0000000000000000001k,0000000000000000000d,222,0
000000000000000000ho,0000000000000000000i,0000000000000000002e,272,0
000000000000000000aw,0000000000000000001o,0000000000000000001i,218,0
0000000000000000002u,00000000000000000002,00000000000000000006,244,0
000000000000000000hm,0000000000000000001g,0000000000000000000k,224,0
0000000000000000009g,0000000000000000001x,00000000000000000022,185,0
000000000000000000f2,0000000000000000002m,0000000000000000000n,215,0
0000000000000000003h,0000000000000000000o,00000000000000000020,223,0
00000000000000000067,00000000000000000028,00000000000000000008,267,0
000000000000000000bb,0000000000000000001q,0000000000000000001d,183,0
000000000000000000do,0000000000000000001v,0000000000000000002o,201,0
000000000000000000hj,0000000000000000002h,0000000000000000002y,226,0
0000000000000000007a,0000000000000000002k,0000000000000000000h,199,0
000000000000000000ex,0000000000000000000w,0000000000000000002a,212,0
0000000000000000003i,0000000000000000001n,0000000000000000000l,202,0
0000000000000000006x,0000000000000000002n,0000000000000000001y,233,0
000000000000000000bo,0000000000000000001j,0000000000000000001u,248,0
000000000000000000av,0000000000000000001m,00000000000000000023,252,0
00000000000000000024,0000000000000000001f,0000000000000000001t,274,0
000000000000000000b0,0000000000000000001r,0000000000000000000s,232,0
0000000000000000005q,00000000000000000012,00000000000000000029,241,0
0000000000000000008n,0000000000000000002v,0000000000000000002g,203,0
0000000000000000000e,00000000000000000007,00000000000000000009,240,0
000000000000000000a4,0000000000000000000m,0000000000000000000u,196,0
000000000000000000an,0000000000000000001w,0000000000000000002s,191,0
000000000000000000gs,0000000000000000000p,00000000000000000001,257,0
000000000000000000ft,0000000000000000002c,0000000000000000000q,214,0
0000000000000000005z,00000000000000000017,0000000000000000001b,216,0
000000000000000000f5,0000000000000000000r,00000000000000000030,230,0
00000000000000000018,0000000000000000002i,00000000000000000021,227,0
0000000000000000003r,00000000000000000003,0000000000000000000c,206,0
000000000000000000df,00000000000000000026,00000000000000000014,261,0
000000000000000000ci,0000000000000000000a,0000000000000000000v,242,0
000000000000000000gp,0000000000000000002t,0000000000000000001a,210,0
000000000000000000dn,00000000000000000011,0000000000000000001p,188,0
0000000000000000003s,0000000000000000001z,0000000000000000000g,236,0
000000000000000000e5,00000000000000000027,0000000000000000000t,269,0
00000000000000000039,00000000000000000010,0000000000000000002q,197,0
0000000000000000000f,0000000000000000002l,0000000000000000002d,198,0
000000000000000000au,00000000000000000004,0000000000000000002x,205,0
0000000000000000001e,0000000000000000002w,0000000000000000000j,254,0
00000000000000000083,0000000000000000001c,0000000000000000002r,193,0
000000000000000000dz,00000000000000000025,0000000000000000002j,271,0
000000000000000000e1,0000000000000000002f,0000000000000000000b,211,0
0000000000000000000d,0000000000000000001h,0000000000000000000y,195,0
0000000000000000009e,0000000000000000001s,00000000000000000016,184,0
000000000000000000cm,00000000000000000015,0000000000000000002b,208,0
0000000000000000004o,0000000000000000001l,00000000000000000019,275,0
00000000000000000098,0000000000000000000z,00000000000000000013,239,0
000000000000000000fk,0000000000000000000x,00000000000000000005,189,0
000000000000000000c2,0000000000000000002u,0000000000000000002p,243,0
00000000000000000055,00000000000000000024,0000000000000000001k,217,0
000000000000000000fm,0000000000000000000e,0000000000000000000i,237,0
000000000000000000di,00000000000000000018,0000000000000000001o,246,0
000000000000000000eo,0000000000000000000f,00000000000000000002,238,0
000000000000000000gz,0000000000000000001e,0000000000000000001g,182,0
0000000000000000009v,0000000000000000000d,0000000000000000001x,194,0
00000000000000000045,0000000000000000002e,0000000000000000002m,260,0
000000000000000000d1,0000000000000000001i,0000000000000000000o,235,0
0000000000000000002e,00000000000000000006,00000000000000000028,262,0
00000000000000000062,0000000000000000000k,0000000000000000001q,249,0
000000000000000000hb,00000000000000000022,0000000000000000001v,259,0
0000000000000000001i,0000000000000000000n,0000000000000000002h,228,0
000000000000000000az,00000000000000000020,0000000000000000002k,213,0
00000000000000000050,00000000000000000008,0000000000000000000w,209,0
000000000000000000hw,0000000000000000001d,0000000000000000001n,181,0
000000000000000000go,0000000000000000002o,0000000000000000002n,187,0
000000000000000000cx,0000000000000000000h,0000000000000000001j,229,0
000000000000000000f1,0000000000000000002a,0000000000000000001m,220,0
000000000000000000cq,0000000000000000000l,0000000000000000001f,258,0
00000000000000000006,0000000000000000001y,0000000000000000001r,221,0
0000000000000000004c,0000000000000000001u,00000000000000000012,265,0
0000000000000000000k,00000000000000000023,0000000000000000002v,270,0
000000000000000000eg,0000000000000000001t,00000000000000000007,204,0
000000000000000000b7,0000000000000000000s,0000000000000000000m,247,0
000000000000000000as,00000000000000000029,0000000000000000001w,245,0
0000000000000000004j,0000000000000000002g,0000000000000000000p,231,0
0000000000000000005m,00000000000000000009,0000000000000000002c,234,0
0000000000000000005r,0000000000000000000u,00000000000000000017,255,0
0000000000000000009d,0000000000000000002s,00000000000000000031,200,0
0000000000000000007u,00000000000000000001,0000000000000000000r,219,0
0000000000000000007h,0000000000000000000q,0000000000000000002i,251,0
00000000000000000068,0000000000000000001b,00000000000000000003,273,0
00000000000000000022,00000000000000000021,00000000000000000026,225,0
000000000000000000g7,0000000000000000000c,0000000000000000000a,192,0
0000000000000000000n,00000000000000000014,0000000000000000002t,264,0
000000000000000000gm,0000000000000000000v,00000000000000000011,263,0
000000000000000000bh,0000000000000000001a,0000000000000000001z,256,0
000000000000000000i0,0000000000000000001p,00000000000000000027,207,0
0000000000000000003y,0000000000000000000g,00000000000000000010,268,0
0000000000000000003t,0000000000000000000t,0000000000000000002l,190,0
000000000000000000ev,0000000000000000002q,00000000000000000004,250,0
000000000000000000c6,0000000000000000002d,0000000000000000002w,266,0
00000000000000000081,0000000000000000002x,0000000000000000002z,253,0
000000000000000000cj,0000000000000000000j,0000000000000000001c,186,0
000000000000000000hf,0000000000000000002r,00000000000000000025,222,0
0000000000000000004e,0000000000000000002j,0000000000000000002f,272,0
00000000000000000020,0000000000000000000b,0000000000000000001h,218,0
0000000000000000006o,0000000000000000000y,0000000000000000001s,244,0
00000000000000000056,00000000000000000016,00000000000000000015,224,0
000000000000000000h8,0000000000000000002b,0000000000000000001l,185,0
000000000000000000ap,00000000000000000019,0000000000000000000z,215,0
000000000000000000ba,00000000000000000013,0000000000000000000x,223,0
000000000000000000cy,00000000000000000005,00000000000000000032,267,0
00000000000000000008,0000000000000000002p,0000000000000000002u,183,0
0000000000000000005s,0000000000000000001k,00000000000000000024,201,0
000000000000000000a3,0000000000000000000i,0000000000000000000e,226,0
0000000000000000009x,0000000000000000001o,00000000000000000018,199,0
0000000000000000005l,00000000000000000002,0000000000000000000f,212,0
00000000000000000051,0000000000000000001g,0000000000000000001e,202,0
0000000000000000007f,0000000000000000001x,0000000000000000000d,233,0
0000000000000000007o,0000000000000000002m,0000000000000000002e,248,0
00000000000000000035,0000000000000000000o,0000000000000000001i,252,0
000000000000000000ag,00000000000000000028,00000000000000000006,274,0
000000000000000000hn,0000000000000000001q,0000000000000000000k,232,0
000000000000000000a6,0000000000000000001v,00000000000000000022,241,0
000000000000000000c3,0000000000000000002h,0000000000000000000n,203,0
0000000000000000005v,0000000000000000002k,00000000000000000020,240,0
000000000000000000c9,0000000000000000000w,00000000000000000008,196,0
000000000000000000a7,0000000000000000001n,0000000000000000001d,191,0
000000000000000000ct,0000000000000000002n,0000000000000000002o,257,0
0000000000000000007e,0000000000000000001j,0000000000000000002y,214,0
0000000000000000005y,0000000000000000001m,0000000000000000000h,216,0
000000000000000000ef,0000000000000000001f,0000000000000000002a,230,0
000000000000000000ah,0000000000000000001r,0000000000000000000l,227,0
000000000000000000g8,00000000000000000012,0000000000000000001y,206,0
0000000000000000001d,0000000000000000002v,0000000000000000001u,261,0
0000000000000000007d,00000000000000000007,00000000000000000023,242,0
000000000000000000f7,0000000000000000000m,0000000000000000001t,210,0
0000000000000000002o,0000000000000000001w,0000000000000000000s,188,0
000000000000000000da,0000000000000000000p,00000000000000000029,236,0
0000000000000000008w,0000000000000000002c,0000000000000000002g,269,0
0000000000000000006w,00000000000000000017,00000000000000000009,197,0
000000000000000000ay,0000000000000000000r,0000000000000000000u,198,0
0000000000000000004a,0000000000000000002i,0000000000000000002s,205,0
0000000000000000004x,00000000000000000003,00000000000000000001,254,0
000000000000000000fq,00000000000000000026,0000000000000000000q,193,0
000000000000000000ge,0000000000000000000a,0000000000000000001b,271,0
0000000000000000005p,0000000000000000002t,00000000000000000030,211,0
0000000000000000007x,00000000000000000011,00000000000000000021,195,0
0000000000000000009n,0000000000000000001z,0000000000000000000c,184,0
000000000000000000dg,00000000000000000027,00000000000000000014,208,0
000000000000000000d8,00000000000000000010,0000000000000000000v,275,0
0000000000000000007g,0000000000000000002l,0000000000000000001a,239,0
000000000000000000fh,00000000000000000004,0000000000000000001p,189,0
0000000000000000009w,0000000000000000002w,0000000000000000000g,243,0
0000000000000000004v,0000000000000000001c,0000000000000000000t,217,0
000000000000000000ea,00000000000000000025,0000000000000000002q,237,0
0000000000000000006v,0000000000000000002f,0000000000000000002d,246,0
000000000000000000a8,0000000000000000001h,0000000000000000002x,238,0
000000000000000000dj,0000000000000000001s,0000000000000000000j,182,0
000000000000000000fe,00000000000000000015,0000000000000000002r,194,0
0000000000000000007q,0000000000000000001l,0000000000000000002j,260,0
0000000000000000004l,0000000000000000000z,0000000000000000000b,235,0
00000000000000000072,0000000000000000000x,0000000000000000000y,262,0
000000000000000000fa,0000000000000000002u,00000000000000000016,249,0
0000000000000000004u,00000000000000000024,0000000000000000002b,259,0
000000000000000000dk,0000000000000000000e,00000000000000000019,228,0
000000000000000000g4,00000000000000000018,00000000000000000013,213,0
000000000000000000gc,0000000000000000000f,00000000000000000005,209,0
00000000000000000049,0000000000000000001e,0000000000000000002p,181,0
000000000000000000e6,0000000000000000000d,0000000000000000001k,187,0
0000000000000000003z,0000000000000000002e,0000000000000000000i,229,0
000000000000000000hd,0000000000000000001i,0000000000000000001o,220,0
0000000000000000002y,00000000000000000006,00000000000000000002,258,0
0000000000000000000h,0000000000000000000k,0000000000000000001g,221,0
000000000000000000ca,00000000000000000022,0000000000000000001x,265,0
000000000000000000ax,0000000000000000000n,0000000000000000002m,270,0
0000000000000000003k,00000000000000000020,0000000000000000000o,204,0
0000000000000000008d,00000000000000000008,00000000000000000028,247,0
00000000000000000059,0000000000000000001d,0000000000000000001q,245,0
000000000000000000hi,0000000000000000002o,0000000000000000001v,231,0
0000000000000000006k,0000000000000000000h,0000000000000000002h,234,0
0000000000000000002a,0000000000000000002a,0000000000000000002k,255,0
00000000000000000036,0000000000000000000l,0000000000000000000w,200,0
000000000000000000ak,0000000000000000001y,0000000000000000001n,219,0
000000000000000000gi,0000000000000000001u,0000000000000000002n,251,0
0000000000000000008l,00000000000000000023,0000000000000000001j,273,0
0000000000000000000l,0000000000000000001t,0000000000000000001m,225,0
000000000000000000f6,0000000000000000000s,0000000000000000001f,192,0
0000000000000000001y,00000000000000000029,0000000000000000001r,264,0
0000000000000000009p,0000000000000000002g,00000000000000000012,263,0
0000000000000000008p,00000000000000000009,0000000000000000002v,256,0
0000000000000000001u,0000000000000000000u,00000000000000000007,207,0
00000000000000000064,0000000000000000002s,0000000000000000000m,268,0
000000000000000000b1,00000000000000000001,0000000000000000001w,190,0
0000000000000000006g,0000000000000000000q,0000000000000000000p,250,0
000000000000000000c5,0000000000000000001b,0000000000000000002c,266,0
0000000000000000007b,00000000000000000021,00000000000000000017,253,0
0000000000000000005o,0000000000000000000c,00000000000000000031,186,0
00000000000000000077,00000000000000000014,0000000000000000000r,222,0
000000000000000000en,0000000000000000000v,0000000000000000002i,272,0
000000000000000000g9,0000000000000000001a,00000000000000000003,218,0
00000000000000000023,0000000000000000001p,00000000000000000026,244,0
0000000000000000006y,0000000000000000000g,0000000000000000000a,224,0
000000000000000000ce,0000000000000000000t,0000000000000000002t,185,0
000000000000000000dt,0000000000000000002q,00000000000000000011,215,0
0000000000000000009z,0000000000000000002d,0000000000000000001z,223,0
00000000000000000071,0000000000000000002x,00000000000000000027,267,0
000000000000000000ek,0000000000000000000j,00000000000000000010,183,0
000000000000000000e3,0000000000000000002r,0000000000000000002l,201,0
0000000000000000001t,0000000000000000002j,00000000000000000004,226,0
000000000000000000fd,0000000000000000000b,0000000000000000002w,199,0
00000000000000000070,0000000000000000000y,0000000000000000002z,212,0
000000000000000000du,00000000000000000016,0000000000000000001c,202,0
00000000000000000048,0000000000000000002b,00000000000000000025,233,0
000000000000000000bg,00000000000000000019,0000000000000000002f,248,0
000000000000000000ha,00000000000000000013,0000000000000000001h,252,0
0000000000000000000s,00000000000000000005,0000000000000000001s,274,0
0000000000000000005j,0000000000000000002p,00000000000000000015,232,0
0000000000000000003l,0000000000000000001k,0000000000000000001l,241,0
00000000000000000093,0000000000000000000i,0000000000000000000z,203,0
000000000000000000by,0000000000000000001o,0000000000000000000x,240,0
00000000000000000029,00000000000000000002,00000000000000000032,196,0
